Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
DIBROMOCHLOROMETHANE;1-OCTANOL;C(Cl)(Br)Br;CCCCCCCCO;-4.9
TERT-AMYL METHYL ETHER;1-ETHYL-2-PYRROLIDINONE;CCC(C)(C)OC;CCN1CCCC1=O;-3.84
BUTADIENE;METHANOL;C=CC=C;CO;-2.14
ISOHEXANE;BUTYL ACETATE;CCCC(C)C;CCCCOC(=O)C;-3.4
1-cyclopropylethanone;water;CC(=O)C1CC1;O;-0.20989104996956268
CARBON DIOXIDE;DECANE;C(=O)=O;CCCCCCCCCC;0.27
DIMETHYL ETHER;DIMETHYLFORMAMIDE;COC;CN(C)C=O;-2.13
ISOBUTANOL;OCTANE;CC(C)CO;CCCCCCCC;-3.33
2-acetyloxyethyl acetate;water;CC(=O)OCCOC(=O)C;O;-0.659846836723206
ETHANE;ETHYL ACETATE;CC;CCOC(=O)C;-0.67
METHYL IODIDE;CARBON TETRACHLORIDE;CI;C(Cl)(Cl)(Cl)Cl;-3.45
ETHANOL;IODOBENZENE;CCO;c1ccc(cc1)I;-2.39
1,1-dimethyl-3-phenylurea;water;CN(C)C(=O)Nc1ccccc1;O;-1.3854980766322613
SULFUR DIOXIDE;METHANOL;O=S=O;CO;-2.84
PROPYLAMINE;HEPTANE;CCCN;CCCCCCC;-3.03
CARBON DIOXIDE;1-PROPANOL;C(=O)=O;CCCO;-0.48
1-CHLOROPENTANE;ACETONE;CCCCCCl;CC(=O)C;-4.86
4-VINYLCYCLOHEXENE;2-ETHOXYETHANOL;C=CC1CCC=CC1;CCOCCO;-4.68
ETBE;ETBE;CCOC(C)(C)C;CCOC(C)(C)C;-4.13
HEXANE;CHLOROFORM;CCCCCC;C(Cl)(Cl)Cl;-3.92
CARBON MONOXIDE;HEXANE;[C-]#[O+];CCCCCC;0.66
3-METHYL-2-HEXANOL;OCTANE;CCCC(C)C(C)O;CCCCCCCC;-5.31
2,4-DIMETHYLPENTANE;CHLOROFORM;CC(C)CC(C)C;C(Cl)(Cl)Cl;-4.15
ACETONE;DECANE;CC(=O)C;CCCCCCCCCC;-2.47
ISOHEXANOL;OCTANE;CC(C)CCCO;CCCCCCCC;-4.84
TRICHLOROACETIC ACID;CARBON TETRACHLORIDE;C(=O)(C(Cl)(Cl)Cl)O;C(Cl)(Cl)(Cl)Cl;-6.53
FURAN;TETRAETHYLENE GLYCOL DIMETHYL ETHER;C1=COC=C1;COCCOCCOCCOCCOC;-3.4
CHLOROFORM;TETRAETHYLENE GLYCOL DIMETHYL ETHER;C(Cl)(Cl)Cl;COCCOCCOCCOCCOC;-4.65
METHYLCYCLOHEXANE;FORMAMIDE;CC1CCCCC1;C(=O)N;-1.42
4-PICOLINE;CHLOROFORM;CC1=CC=NC=C1;C(Cl)(Cl)Cl;-7.5
4-ethylpyridine;water;CCc1ccncc1;O;-0.24110185598715647
CARBON MONOXIDE;PROPYL ACETATE;[C-]#[O+];CCCOC(=O)C;0.83
ISOBUTANE;HEPTAN-1-OL;CC(C)C;CCCCCCCO;-1.66
OCTANE;DIBUTYL ETHER;CCCCCCCC;CCCCOCCCC;-5.25
5-METHYL-2-HEXANOL;DECANE;CC(C)CCC(C)O;CCCCCCCCCC;-5.22
1-DECENE;DIMETHYLFORMAMIDE;CCCCCCCCC=C;CN(C)C=O;-5.12
3-METHYLBUT-1-ENE;ETHYLENE GLYCOL;CC(C)C=C;C(CO)O;-0.76
CYCLOHEXANE;N,N-DIETHYLACETAMIDE;C1CCCCC1;CCN(CC)C(=O)C;-3.55
MESITYLENE;HEXADECANE;CC1=CC(=CC(=C1)C)C;CCCCCCCCCCCCCCCC;-6.0
2,5-DIMETHYLHEXANE;TOLUENE;CC(C)CCC(C)C;CC1=CC=CC=C1;-4.74
WATER;N-METHYLFORMAMIDE;O;CNC=O;-5.28
PERFLUOROMETHANE;ISOBUTANOL;C(F)(F)(F)F;CC(C)CO;1.0
BROMOBENZENE;2-BUTOXYETHANOL;c1ccc(cc1)Br;CCCCOCCO;-5.8
HEPTANE;4-FORMYLMORPHOLINE;CCCCCCC;C1COCCN1C=O;-2.56
OCTENE;1-ETHYL-2-PYRROLIDINONE;CCCCCCC=C;CCN1CCCC1=O;-4.34
PROPYL ACETATE;1-METHYL-2-PIPERIDINONE;CCCOC(=O)C;CN1CCCCC1=O;-4.72
N-BUTANOL;M-XYLENE;CCCCO;Cc1cccc(c1)C;-4.38
PROPIONITRILE;HEXADECANE;CCC#N;CCCCCCCCCCCCCCCC;-2.8
1,4-DIOXANE;2-PICOLINE;C1COCCO1;Cc1ccccn1;-5.06
propane;water;CCC;O;1.5093041814995602
OCTYLAMINE;HEXADECANE;CCCCCCCCN;CCCCCCCCCCCCCCCC;-6.17
cyclohexene;water;C1CCC=CC1;O;1.0255366882268573
MONOCHLOROETHANE;ISOBUTANOL;CCCl;CC(C)CO;-2.43
TERT-BUTYL CHLORIDE;1-PROPANOL;CC(C)(C)Cl;CCCO;-2.81
HEPT-3-ENE;1-HEXADECENE;CCCC=CCC;CCCCCCCCCCCCCCC=C;-4.1
CARBON DIOXIDE;ISOBUTANOL;C(=O)=O;CC(C)CO;-0.37
dimethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane;water;COP(=S)(OC)Oc1ccc(cc1)[N+](=O)[O-];O;-0.8809233793478286
HEXENE;1-HEXADECENE;CCCCC=C;CCCCCCCCCCCCCCC=C;-3.48
METHANOL;ETHYLBENZENE;CO;CCc1ccccc1;-2.32
HEXANE;N-ETHYLACETAMIDE;CCCCCC;CCNC(=O)C;-2.92
ETHYLBENZENE;CHLOROBENZENE;CCc1ccccc1;c1ccc(cc1)Cl;-5.84
(2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-one;water;C[C@@H]1CC[C@H](C(=O)C1)C(C)C;O;0.331096254335396
1-CHLOROBUTANE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;CCCCCl;COCCOCCOCCOCCOC;-3.86
BUTANONE;TRIETHYLAMINE;CCC(=O)C;CCN(CC)CC;-3.69
CYCLOHEXANE;DIMETHYLFORMAMIDE;C1CCCCC1;CN(C)C=O;-3.15
NITROETHANE;1-HEXADECENE;CC[N+](=O)[O-];CCCCCCCCCCCCCCC=C;-3.33
OCTANE;1-METHYL-2-PIPERIDINONE;CCCCCCCC;CN1CCCCC1=O;-4.02
HEPTANE;N,N-DIETHYLACETAMIDE;CCCCCCC;CCN(CC)C(=O)C;-3.74
OCTANE;1-PROPANOL;CCCCCCCC;CCCO;-4.32
3-MEPY;N-BUTANOL;CC1=CN=CC=C1;CCCCO;-6.41
METHANOL;CHLOROFORM;CO;C(Cl)(Cl)Cl;-3.42
Daiflon S2;METHYL TERT-BUTYL ETHER;C(C(F)(Cl)Cl)(F)(Cl)Cl;CC(C)(C)OC;-4.68
DIETHYL ETHER;METHANOL;CCOCC;CO;-3.26
NITROETHANE;TOLUENE;CC[N+](=O)[O-];Cc1ccccc1;-4.62
METHANOL;ETHANOL;CO;CCO;-4.64
2-PENTANOL;HEXADECANE;CCCC(C)O;CCCCCCCCCCCCCCCC;-3.87
DIMETHYL DISULFIDE;HEXADECANE;CSSC;CCCCCCCCCCCCCCCC;-4.84
SULFUR HEXAFLUORIDE;TETRADECANE;FS(F)(F)(F)(F)F;CCCCCCCCCCCCCC;0.16
ETHANOL;CARBON DISULFIDE;CCO;C(=S)=S;-2.46
NEOPENTANE;HEXANE;CC(C)(C)C;CCCCCC;-2.77
TOLUENE;N,N-DIBUTYLFORMAMIDE;CC1=CC=CC=C1;CCCCN(CCCC)C=O;-4.91
2-BUTANOL;ETHYLBENZENE;CCC(C)O;CCC1=CC=CC=C1;-4.08
OCTACOSANE;P-XYLENE;CCCCCCCCCCCCCCCCCCCCCCCCCCCC;CC1=CC=C(C=C1)C;-19.33
3-methoxyaniline;water;COc1cccc(c1)N;O;-0.9069323843624899
N-PROPYLBENZENE;TETRAHYDROFURAN;CCCC1=CC=CC=C1;C1CCOC1;-6.64
PENTANOL;HEPTANE;CCCCCO;CCCCCCC;-4.5
TETRAHYDROFURAN;2-PROPOXYETHANOL;C1CCOC1;CCCOCCO;-4.08
3-methylbutyl acetate;water;CC(C)CCOC(=O)C;O;0.41432507038231264
BROMOETHANE;N,N-DIMETHYLACETAMIDE;CCBr;CC(=O)N(C)C;-3.44
1-BUTENE;TERT-BUTANOL;CCC=C;CC(C)(C)O;-2.03
ETHYL IODIDE;CYCLOHEXANONE;CCI;C1CCC(=O)CC1;-4.18
BENZOIC ACID;1-HEXADECENE;C1=CC=C(C=C1)C(=O)O;CCCCCCCCCCCCCCC=C;-5.83
2,4-XYLIDINE;CHLOROFORM;CC1=CC(=C(C=C1)N)C;C(Cl)(Cl)Cl;-8.87
DIHYDROGEN;2-BUTOXYETHANOL;[HH];CCCCOCCO;1.67
ETHYLBENZENE;PYRIDINE;CCc1ccccc1;c1ccncc1;-5.76
DIISOPROPYL ETHER;N-ETHYLACETAMIDE;CC(C)OC(C)C;CCNC(=O)C;-3.33
ISOBUTANE;PENTANOL;CC(C)C;CCCCCO;-1.79
METHYL IODIDE;ACETONE;CI;CC(=O)C;-3.55
BENZENE;N,N-DIMETHYLACETAMIDE;C1=CC=CC=C1;CC(=O)N(C)C;-4.46
S-propyl N-butyl-N-ethylcarbamothioate;water;CCCCN(CC)C(=O)SCCC;O;0.04239629867265362
HEPTAN-1-OL;CHLOROBENZENE;CCCCCCCO;c1ccc(cc1)Cl;-6.75
1,2-bis(trifluoromethyl)benzene;water;c1ccc(c(c1)C(F)(F)F)C(F)(F)F;O;1.2674204348632088
2-ETHOXYETHANOL;CARBON TETRACHLORIDE;CCOCCO;C(Cl)(Cl)(Cl)Cl;-4.87
7-methyloctan-2-one;FORMAMIDE;CC(C)CCCCC(=O)C;C(=O)N;-5.09
ANISOLE;1-OCTANOL;COc1ccccc1;CCCCCCCCO;-5.47
HEPT-1-YNE;2-PROPOXYETHANOL;CCCCCC#C;CCCOCCO;-4.28
ISOBUTENE;ALLYL ALCOHOL;CC(=C)C;C=CCO;-1.9
1,2-Dichlorethane;N,N-DIBUTYLFORMAMIDE;C(CCl)Cl;CCCCN(CCCC)C=O;-4.62
TOLUENE;CHLOROBENZENE;Cc1ccccc1;c1ccc(cc1)Cl;-5.21
METHYL FORMATE;N,N-DIMETHYLACETAMIDE;COC=O;CC(=O)N(C)C;-3.41
ETHANOL;2-Ethoxyethyl Ether;CCO;CCOCCOCCOCC;-4.13
1,1,2-TRICHLOROETHANE;HEXADECANE;C(C(Cl)Cl)Cl;CCCCCCCCCCCCCCCC;-4.49
ISOHEXANE;PROPIONITRILE;CCCC(C)C;CCC#N;-2.83
CHLOROFORM;N,N-DIBUTYLFORMAMIDE;C(Cl)(Cl)Cl;CCCCN(CCCC)C=O;-4.83
HYDROGEN SULFIDE;ACETIC ACID;S;CC(=O)O;-1.5
TOLUENE;HEPTANE;Cc1ccccc1;CCCCCCC;-4.73
ETHYL ACETATE;DECANE;CCOC(=O)C;CCCCCCCCCC;-3.28
MOLECULAR IODINE;CHLOROBENZENE;II;C1=CC=C(C=C1)Cl;-5.81
ACROLEIN;PENTANOL;C=CC=O;CCCCCO;-3.22
1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE;DIETHYLENE GLYCOL DIBUTYL ETHER;C(C(F)(Cl)Cl)(F)(F)Cl;CCCCOCCOCCOCCCC;-3.16
P-XYLENE;DIETHYLENE GLYCOL DIBUTYL ETHER;CC1=CC=C(C=C1)C;CCCCOCCOCCOCCCC;-5.53
PENTYL ACETATE;BROMOBENZENE;CCCCCOC(=O)C;c1ccc(cc1)Br;-6.41
CIS-PIPERYLENE;DIMETHYLFORMAMIDE;C/C=C\C=C;CN(C)C=O;-3.1
PROPENE;TERT-BUTANOL;CC=C;CC(C)(C)O;-1.35
ETHYL IODIDE;CARBON TETRACHLORIDE;CCI;C(Cl)(Cl)(Cl)Cl;-4.17
FLUOROETHANE;ACETIC ACID;CCF;CC(=O)O;-1.41
ETBE;N-METHYLFORMAMIDE;CCOC(C)(C)C;C/N=C/O;-3.21
2-chloro-2-methylpropane;water;CC(C)(C)Cl;O;1.2726222358661412
OCTANE;OCTANE;CCCCCCCC;CCCCCCCC;-5.33
1-IODOPENTANE;HEXADECANE;CCCCCI;CCCCCCCCCCCCCCCC;-5.63
TETRACHLOROETHYLENE;UNDECANE;C(=C(Cl)Cl)(Cl)Cl;CCCCCCCCCCC;-4.41
1-PROPANOL;N-BUTANOL;CCCO;CCCCO;-5.23
2-HEXANONE;2-HEXANONE;CCCCC(=O)C;CCCCC(=O)C;-5.6
THEXYL ALCOHOL;CARBON TETRACHLORIDE;CC(C)C(C)(C)O;C(Cl)(Cl)(Cl)Cl;-5.16
2-BUTANOL;HEXANE;CCC(C)O;CCCCCC;-3.56
HEPTANE;DIIODOMETHANE;CCCCCCC;C(I)I;-2.85
PROPIONITRILE;HEXANE;CCC#N;CCCCCC;-3.04
ETHANOL;PYRIDINE;CCO;c1ccncc1;-5.02
ETHANOL;ACETOPHENONE;CCO;CC(=O)c1ccccc1;-3.96
DICHLOROMETHANE;O-XYLENE;C(Cl)Cl;Cc1ccccc1C;-3.58
ETHYLCYCLOHEXANE;METHYLCYCLOHEXANE;CCC1CCCCC1;CC1CCCCC1;-5.53
DIETHYL ETHER;TETRAHYDROFURAN;CCOCC;C1CCOC1;-3.51
TRIETHYLAMINE;BUTANONE;CCN(CC)CC;CCC(=O)C;-4.16
ETHYL BUTANOATE;HEXADECANE;CCCC(=O)OCC;CCCCCCCCCCCCCCCC;-4.61
METHYLCYCLOHEXANE;ETHYL BENZOATE;CC1CCCCC1;CCOC(=O)C1=CC=CC=C1;-4.16
BENZYL ALCOHOL;ETHYLENE GLYCOL;C1=CC=C(C=C1)CO;C(CO)O;-8.31
DEUTERIUM;CYCLOHEXANONE;[2H][2H];C1CCC(=O)CC1;1.73
HEPT-1-ENE;N-METHYLPYRROLIDONE;CCCCCC=C;CN1CCCC1=O;-3.45
DIMETHYL ETHER;ISOPROPANOL;COC;CC(C)O;-2.13
1-PROPANOL;ETHANOL;CCCO;CCO;-5.73
PROPENE;PENTANE;CC=C;CCCCC;-1.79
(2Z)-2-BUTENE;1-PROPANOL;C/C=C\C;CCCO;-2.22
CIS-1,3-DIMETHYLCYCLOHEXANE;TRIBUTYL PHOSPHATE;C[C@@H]1CCC[C@@H](C1)C;CCCCOP(=O)(OCCCC)OCCCC;-4.34
P-CRESOL;HEXADECANE;CC1=CC=C(C=C1)O;CCCCCCCCCCCCCCCC;-5.88
heptan-2-one;water;CCCCCC(=O)C;O;0.19845032876062246
ETHYLBENZENE;N-METHYLFORMAMIDE;CCc1ccccc1;C/N=C/O;-4.82
OCTENE;ETHYL BENZOATE;CCCCCCC=C;CCOC(=O)C1=CC=CC=C1;-4.75
ETHYLCYCLOHEXANE;BUTYROLACTONE;CCC1CCCCC1;C1CC(=O)OC1;-3.62
2,5-DIMETHYLHEXANE;ACETONE;CC(C)CCC(C)C;CC(=O)C;-4.02
1,1,2-TRICHLOROETHANE;CHLOROFORM;C(C(Cl)Cl)Cl;C(Cl)(Cl)Cl;-5.28
METHANE;ISOBUTANOL;C;CC(C)CO;0.4
N-BUTANOL;N-BUTANOL;CCCCO;CCCCO;-6.1
ETHYL FORMATE;1-OCTANOL;CCOC=O;CCCCCCCCO;-2.99
DICHLOROETHANE;PROPYLENE CARBONATE;C(CCl)Cl;CC1COC(=O)O1;-4.32
ACETIC ACID;1-OCTANOL;CC(=O)O;CCCCCCCCO;-5.88
2-BUTANOL;N-BUTANOL;CCC(C)O;CCCCO;-5.5
DIMETHYLAMINE;CHLOROFORM;CNC;C(Cl)(Cl)Cl;-3.7
trichloro(nitro)methane;water;C([N+](=O)[O-])(Cl)(Cl)Cl;O;0.6119935084937399
ETHYLCYCLOHEXANE;BENZONITRILE;CCC1CCCCC1;C1=CC=C(C=C1)C#N;-4.55
DIETHOXYMETHANE;CARBON TETRACHLORIDE;CCOCOCC;C(Cl)(Cl)(Cl)Cl;-4.97
NITROMETHANE;ISOPROPANOL;C[N+](=O)[O-];CC(C)O;-3.89
HEXANOL;HEXANE;CCCCCCO;CCCCCC;-5.02
MOLECULAR NITROGEN;PYRIDINE;N#N;C1=CC=NC=C1;1.53
CYCLOHEXENE;FORMAMIDE;C1CCC=CC1;C(=O)N;-1.87
PENT-1-ENE;1-METHYL-2-PIPERIDINONE;CCCC=C;CN1CCCCC1=O;-2.41
1,2-DICHLOROBENZENE;BENZONITRILE;C1=CC=C(C(=C1)Cl)Cl;C1=CC=C(C=C1)C#N;-6.82
SULFUR HEXAFLUORIDE;1,4-DIOXANE;FS(F)(F)(F)(F)F;C1COCCO1;0.53
DIISOPROPYL ETHER;BUTANONE;CC(C)OC(C)C;CCC(=O)C;-3.9
TERT-BUTYL CHLORIDE;2-ETHOXYETHANOL;CC(C)(C)Cl;CCOCCO;-3.32
N-BUTYLAMINE;TOLUENE;CCCCN;CC1=CC=CC=C1;-4.43
CYCLOPENTANONE;1-CHLOROBUTANE;C1CCC(=O)C1;CCCCCl;-5.46
2,3,4-TRIMETHYLPENTANE;NITROBENZENE;CC(C)C(C)C(C)C;C1=CC=C(C=C1)[N+](=O)[O-];-3.86
2-METHYLBUT-2-ENE;N-ETHYLACETAMIDE;CC=C(C)C;CCNC(=O)C;-2.69
DIETHYL ETHER;OCTANE;CCOCC;CCCCCCCC;-3.05
OCTANE;BENZYL ALCOHOL;CCCCCCCC;c1ccc(cc1)CO;-3.8
ETHANOL;1,4-DIOXANE;CCO;C1COCCO1;-4.31
1,1,1-trifluoro-2,2,2-trimethoxyethane;water;COC(C(F)(F)F)(OC)OC;O;0.7810520410890393
azane;water;N;O;-0.1266622339226459
diethyl butanedioate;water;CCOC(=O)CCC(=O)OCC;O;-0.49599010513083874
CARBON DIOXIDE;CARBON TETRACHLORIDE;C(=O)=O;C(Cl)(Cl)(Cl)Cl;-0.61
bromoethane;water;CCBr;O;0.7966574440978362
CARBON DISULFIDE;ACETONE;C(=S)=S;CC(=O)C;-3.07
N-BUTANE;METHANOL;CCCC;CO;-1.73
1-PROPANOL;DECANE;CCCO;CCCCCCCCCC;-2.76
2,2,4-TRIMETHYL-3-PENTENE;BUTANONE;CC(=CC(C)(C)C)C;CCC(=O)C;-4.39
tetrachloromethane;water;C(Cl)(Cl)(Cl)Cl;O;1.0099312852180602
P-XYLENE;2-BUTOXYETHANOL;Cc1ccc(cc1)C;CCCCOCCO;-5.02
METHANOL;ISOBUTANOL;CO;CC(C)CO;-4.31
(2R)-1,1,1-trifluoropropan-2-ol;water;C[C@H](C(F)(F)F)O;O;-0.10325412940945061
OCTANE;ETHYLENE GLYCOL;CCCCCCCC;C(CO)O;-1.56
2,5-DIMETHYLHEXANE;DIMETHYLFORMAMIDE;CC(C)CCC(C)C;CN(C)C=O;-3.34
ISOBUTANOL;N-BUTANOL;CC(C)CO;CCCCO;-5.74
ETHANOL;N,N-DIETHYLACETAMIDE;CCO;CCN(CC)C(=O)C;-5.06
2,4-DIMETHYLPENTANE;BUTANONE;CC(C)CC(C)C;CCC(=O)C;-3.66
hexan-1-amine;water;CCCCCCN;O;-0.03823161687279695
BROMOETHANE;DICHLOROETHANE;CCBr;C(CCl)Cl;-3.6
pentan-2-one;water;CCCC(=O)C;O;0.07360710469024741
CUMENE;ETHYLENE GLYCOL;CC(C)C1=CC=CC=C1;C(CO)O;-3.53
[(E)-2-chloro-1-(2,4-dichlorophenyl)ethenyl] diethyl phosphate;water;CCOP(=O)(OCC)O/C(=C/Cl)/c1ccc(cc1Cl)Cl;O;-0.8497125733302348
ETBE;HEXANE;CCOC(C)(C)C;CCCCCC;-4.07
ETHANOL;HEXANE;CCO;CCCCCC;-2.28
NITROUS OXIDE;DECANE;[N-]=[N+]=O;CCCCCCCCCC;-0.49
TOLUENE;BUTYL ACETATE;Cc1ccccc1;CCCCOC(=O)C;-5.5
3-PENTANONE;4-FORMYLMORPHOLINE;CCC(=O)CC;C1COCCN1C=O;-4.45
PROPYL ETHER;1-OCTANOL;CCCOCCC;CCCCCCCCO;-4.05
HEPTANE;SULFOLANE;CCCCCCC;C1CCS(=O)(=O)C1;-2.48
1-BUTENE;TETRAHYDROPYRAN;CCC=C;C1CCOCC1;-2.5
METHYL ACETATE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;CC(=O)OC;COCCOCCOCCOCCOC;-3.61
CARBON MONOXIDE;CHLOROFORM;[C-]#[O+];C(Cl)(Cl)Cl;0.97
HEPTANE;ACETONE;CCCCCCC;CC(=O)C;-3.83
ACETIC ACID;ACETOPHENONE;CC(=O)O;CC(=O)c1ccccc1;-6.15
TRIETHYLAMINE;P-XYLENE;CCN(CC)CC;Cc1ccc(cc1)C;-4.52
1-OCTANOL;HEXANOL;CCCCCCCCO;CCCCCCO;-8.58
METHYLCYCLOHEXANE;ISOPROPANOL;CC1CCCCC1;CC(C)O;-3.79
CYCLOHEXANOL;CHLOROFORM;C1CCC(CC1)O;C(Cl)(Cl)Cl;-7.0
2,3,4-TRIMETHYLPENTANE;ACETONITRILE;CC(C)C(C)C(C)C;CC#N;-3.42
HEPTANE;1-PROPANOL;CCCCCCC;CCCO;-3.74
ETHYL IODIDE;N,N-DIMETHYLACETAMIDE;CCI;CC(=O)N(C)C;-3.97
N-BUTYLAMINE;BROMOBENZENE;CCCCN;C1=CC=C(C=C1)Br;-4.15
MOLECULAR NITROGEN;DODECANE;N#N;CCCCCCCCCCCC;1.16
(Z)-3-HEPTENE;1-HEXADECENE;CCC/C=C\CC;CCCCCCCCCCCCCCC=C;-4.11
CHLOROFORM;1-OCTANOL;C(Cl)(Cl)Cl;CCCCCCCCO;-3.82
1,2-DICHLOROBENZENE;TETRAHYDROFURAN;C1=CC=C(C(=C1)Cl)Cl;C1CCOC1;-7.11
HEXANE;1,4-DIOXANE;CCCCCC;C1COCCO1;-3.18
NITROMETHANE;PENTANE;C[N+](=O)[O-];CCCCC;-2.69
DICHLOROMETHANE;DIETHYL ETHER;C(Cl)Cl;CCOCC;-3.87
1,1,2,2-TETRACHLOROETHANE;CARBON TETRACHLORIDE;C(C(Cl)Cl)(Cl)Cl;C(Cl)(Cl)(Cl)Cl;-5.93
BROMOBENZENE;HEXADECANE;c1ccc(cc1)Br;CCCCCCCCCCCCCCCC;-5.5
ETHYLENE;N,N-DIMETHYLACETAMIDE;C=C;CC(=O)N(C)C;-0.45
BUTANONE;5,8,11,14-TETRAOXAOCTADECANE;CCC(=O)C;CCCCOCCOCCOCCOCCCC;-3.92
CHLOROBENZENE;2-BUTOXYETHANOL;c1ccc(cc1)Cl;CCCCOCCO;-5.33
CARBON DIOXIDE;METHANOL;C(=O)=O;CO;-0.85
TRIETHYLAMINE;1,4-DIOXANE;CCN(CC)CC;C1COCCO1;-4.07
acetamide;water;CC(=O)N;O;-1.5363503057172978
ETHYL ACETATE;HEXANE;CCOC(=O)C;CCCCCC;-3.6
ETHYL IODIDE;1-PROPANOL;CCI;CCCO;-3.49
CYCLOHEXENE;2-BUTOXYETHANOL;C1CCC=CC1;CCCCOCCO;-3.87
CHLOROBENZENE;2-ISOPROPOXYETHANOL;c1ccc(cc1)Cl;CC(C)OCCO;-5.35
TERT-BUTANOL;1-CHLOROBUTANE;CC(C)(C)O;CCCCCl;-3.82
9,10-dihydroanthracene;water;c1ccc2c(c1)Cc3ccccc3C2;O;0.005983691652127647
TERT-BUTYL CHLORIDE;1,2-PROPANEDIOL;CC(C)(C)Cl;CC(CO)O;-2.3
1-iodohexane;water;CCCCCCI;O;1.0099312852180602
BENZENE;OCTANE;C1=CC=CC=C1;CCCCCCCC;-3.96
ISOPROPANOL;CARBON TETRACHLORIDE;CC(C)O;C(Cl)(Cl)(Cl)Cl;-2.9
ETHANOL;DIETHYLENE GLYCOL DIBUTYL ETHER;CCO;CCCCOCCOCCOCCCC;-3.83
METHANOL;OCTANE;CO;CCCCCCCC;-1.45
FORMIC ACID;1-HEXADECENE;C(=O)O;CCCCCCCCCCCCCCC=C;-2.47
CYCLOHEXANE;4-METHYLPENTAN-2-ONE;C1CCCCC1;CC(C)CC(=O)C;-3.92
2,4-DIMETHYLPENTANE;DODECANE;CC(C)CC(C)C;CCCCCCCCCCCC;-3.94
1-bromoheptane;water;CCCCCCCBr;O;1.07755469825618
2-METHYL-2-HEXANOL;DECANE;CCCCC(C)(C)O;CCCCCCCCCC;-5.22
CHLOROTRIFLUOROMETHANE;DIMETHYLFORMAMIDE;C(F)(F)(F)Cl;CN(C)C=O;0.08
ETHYL IODIDE;PROPYLENE CARBONATE;CCI;CC1COC(=O)O1;-3.7
DIISOPROPYL ETHER;N,N-DIMETHYLACETAMIDE;CC(C)OC(C)C;CC(=O)N(C)C;-3.41
MOLECULAR NITROGEN;CYCLOOCTANE;N#N;C1CCCCCCC1;1.32
TERT-BUTYL CHLORIDE;BROMOBENZENE;CC(C)(C)Cl;C1=CC=C(C=C1)Br;-3.44
1,1-DIFLUOROETHANE;DIMETHYLFORMAMIDE;CC(F)F;CN(C)C=O;-2.11
CYCLOOCTANE;HEPTANE;C1CCCCCCC1;CCCCCCC;-5.83
ISOAMYL ACETATE;HEXADECANE;CC(C)CCOC(=O)C;CCCCCCCCCCCCCCCC;-5.12
HEPTAN-1-OL;HEPTANE;CCCCCCCO;CCCCCCC;-5.59
HEPT-1-YNE;DIMETHYLFORMAMIDE;CCCCCC#C;CN(C)C=O;-4.32
METHYLBENZOATE;CARBON TETRACHLORIDE;COC(=O)C1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-6.83
MOLECULAR NITROGEN;HEPTANE;N#N;CCCCCCC;0.88
1,1,1,2-TETRAFLUOROETHANE;N-METHYLPYRROLIDONE;C(C(F)(F)F)F;CN1CCCC1=O;-1.96
TOLUENE;ISOBUTANOL;Cc1ccccc1;CC(C)CO;-4.37
1-CHLOROPROPANE;PHENYLAMINE;CCCCl;C1=CC=C(C=C1)N;-3.14
1-nitropropane;water;CCC[N+](=O)[O-];O;0.1204233137166381
BENZENE;DIISOPROPYL ETHER;C1=CC=CC=C1;CC(C)OC(C)C;-4.2
1,4-DIOXANE;3-METHYLBUTAN-1-OL;C1COCCO1;CC(C)CCO;-4.56
(3R)-3-methylhexane;water;CCC[C@H](C)CC;O;1.693968117103657
ETHYLENE;1,2-Dichlorethane;C=C;C(CCl)Cl;-0.49
(2Z)-2-BUTENE;3-METHYLBUTAN-1-OL;C/C=C\C;CC(C)CCO;-2.21
2,2,3-TRIMETHYLBUTANE;N-METHYLPYRROLIDONE;CC(C)C(C)(C)C;CN1CCCC1=O;-2.78
1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE;DIISOPROPYL ETHER;C(C(F)(Cl)Cl)(F)(F)Cl;CC(C)OC(C)C;-3.49
4-methylmorpholine;water;CN1CCOCC1;O;-0.6546450357202738
CAPRYLIC ACID;CHLOROFORM;CCCCCCCC(=O)O;C(Cl)(Cl)Cl;-9.02
HEX-1-YNE;SULFOLANE;CCCCC#C;C1CCS(=O)(=O)C1;-3.28
DIMETHYL ETHER;ISOBUTANOL;COC;CC(C)CO;-2.1
HEXANOL;1-OCTANOL;CCCCCCO;CCCCCCCCO;-7.07
diethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane;water;CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-];O;-0.7638828567818519
CHLOROTRIFLUOROMETHANE;N-METHYLPYRROLIDONE;C(F)(F)(F)Cl;CN1CCCC1=O;0.23
1,4-DIOXANE;2-ISOPROPOXYETHANOL;C1COCCO1;CC(C)OCCO;-4.81
1-BUTENE;NONANE;CCC=C;CCCCCCCCC;-2.43
