Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
2,2,4-TRIMETHYLPENTANE;1-PROPANOL;CC(C)CC(C)(C)C;CCCO;-3.67
N-ETHYL PROPANOATE;2-ETHOXYETHANOL;CCC(=O)OCC;CCOCCO;-4.58
2-methylpropyl acetate;water;CC(C)COC(=O)C;O;0.37531156286032047
METHYL TERT-BUTYL ETHER;SULFOLANE;CC(C)(C)OC;C1CCS(=O)(=O)C1;-2.76
NITROETHANE;1-HEXADECENE;CC[N+](=O)[O-];CCCCCCCCCCCCCCC=C;-3.33
HEXANE;1,4-DIOXANE;CCCCCC;C1COCCO1;-3.18
NITROMETHANE;ETHYL PHENYL ETHER;C[N+](=O)[O-];CCOc1ccccc1;-4.33
DECANE;ETHYLENE GLYCOL;CCCCCCCCCC;C(CO)O;-2.69
DIHYDROGEN;2,2,4-TRIMETHYLPENTANE;[HH];CC(C)CC(C)(C)C;1.28
DECANOIC ACID;1,2-Dichlorethane;CCCCCCCCCC(=O)O;C(CCl)Cl;-9.32
ISOPENTANE;PHENYLAMINE;CCC(C)C;C1=CC=C(C=C1)N;-1.54
N-METHYLFORMAMIDE;N-METHYLFORMAMIDE;C/N=C/O;C/N=C/O;-8.24
2,2,5-trimethylhexane;water;CC(C)CCC(C)(C)C;O;1.7511879281359122
2-HEPTANONE;DECANE;CCCCCC(=O)C;CCCCCCCCCC;-5.18
HEPTANE;2,2,4-TRIMETHYLPENTANE;CCCCCCC;CC(C)CC(C)(C)C;-4.59
ACETONITRILE;OCTANE;CC#N;CCCCCCCC;-2.17
METHANE;ACETIC ACID;C;CC(=O)O;0.52
MOLECULAR NITROGEN;PROPYLENE CARBONATE;N#N;CC1COC(=O)O1;1.64
BUTANONE;CYCLOHEXANONE;CCC(=O)C;C1CCC(=O)CC1;-4.49
ISOHEXANE;METHANOL;CCCC(C)C;CO;-2.67
NONANE;NONANE;CCCCCCCCC;CCCCCCCCC;-5.98
CHLOROMETHANE;HEXADECANE;CCl;CCCCCCCCCCCCCCCC;-1.59
DICHLOROETHANE;M-XYLENE;C(CCl)Cl;Cc1cccc(c1)C;-4.45
ETHYLCYCLOHEXANE;HEXANE;CCC1CCCCC1;CCCCCC;-5.42
(2S)-1,2-dichloropropane;water;C[C@@H](CCl)Cl;O;0.6588097175201304
NONANAL;HEXADECANE;CCCCCCCCC=O;CCCCCCCCCCCCCCCC;-6.68
PENTANOL;FORMAMIDE;CCCCCO;C(=O)N;-5.65
HEXENE;ETHYLENE GLYCOL;CCCCC=C;C(CO)O;-1.08
TRANS-1,2-DIMETHYLCYCLOHEXANE;4-FORMYLMORPHOLINE;C[C@@H]1CCCC[C@H]1C;C1COCCN1C=O;-3.3
1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE;METHYL TERT-BUTYL ETHER;C(C(F)(Cl)Cl)(F)(F)Cl;CC(C)(C)OC;-3.62
CARBON DISULFIDE;N-BUTANOL;C(=S)=S;CCCCO;-3.08
CUMENE;ETHYLENE GLYCOL;CC(C)C1=CC=CC=C1;C(CO)O;-3.53
PHENOL;CARBON TETRACHLORIDE;C1=CC=C(C=C1)O;C(Cl)(Cl)(Cl)Cl;-6.21
2,2,4-TRIMETHYLPENTANE;ETHYLBENZENE;CC(C)CC(C)(C)C;CCc1ccccc1;-4.35
FORMAMIDE;FORMAMIDE;C(=O)N;C(=O)N;-9.96
METHANOL;1-ETHOXYPROPANE;CO;CCCOCC;-3.33
BROMOBENZENE;2-ISOPROPOXYETHANOL;c1ccc(cc1)Br;CC(C)OCCO;-5.92
1-PROPANOL;CHLOROBENZENE;CCCO;c1ccc(cc1)Cl;-3.85
METHANOL;DIISOPROPYL ETHER;CO;CC(C)OC(C)C;-3.26
HEPTANAL;HEXADECANE;CCCCCCC=O;CCCCCCCCCCCCCCCC;-5.27
DIISOPROPYL ETHER;1-ETHYL-2-PYRROLIDINONE;CC(C)OC(C)C;CCN1CCCC1=O;-3.22
DIMETHYLFORMAMIDE;ETHANOL;CN(C)C=O;CCO;-6.78
TRICHLOROETHYLENE;1,4-DIOXANE;C(=C(Cl)Cl)Cl;C1COCCO1;-4.91
ETHANOL;ACETIC ACID;CCO;CC(=O)O;-5.2
DIETHYL ETHER;DIMETHYLFORMAMIDE;CCOCC;CN(C)C=O;-2.81
ETHANOL;M-CRESOL;CCO;Cc1cccc(c1)O;-5.47
1-NITROBUTANE;HEXANE;CCCC[N+](=O)[O-];CCCCCC;-4.64
1,1,2,2-TETRACHLOROETHANE;ACETONE;C(C(Cl)Cl)(Cl)Cl;CC(=O)C;-6.28
IODOBENZENE;DIMETHYLFORMAMIDE;c1ccc(cc1)I;CN(C)C=O;-7.09
NITROMETHANE;METHANOL;C[N+](=O)[O-];CO;-4.67
3-METHYLBUTANOIC ACID;HEXADECANE;CC(C)CC(=O)O;CCCCCCCCCCCCCCCC;-4.5
METHANE;ISOPROPANOL;C;CC(C)O;0.45
METHANOL;N-METHYLPYRROLIDONE;CO;CN1CCCC1=O;-4.68
(2S)-2-(6-methoxynaphthalen-2-yl)propanoic acid;water;C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)O;O;-1.6663953307906052
METHYLBENZOATE;2,2,4-TRIMETHYLPENTANE;COC(=O)C1=CC=CC=C1;CC(C)CC(C)(C)C;-6.71
IODOPHENOL;CHLOROFORM;C1=CC=C(C(=C1)O)I;C(Cl)(Cl)Cl;-8.89
PERFLUOROMETHANE;HEPTANE;C(F)(F)(F)F;CCCCCCC;0.62
1-CHLOROPROPANE;HEXADECANE;CCCCl;CCCCCCCCCCCCCCCC;-3.0
PENTANOL;1-OCTANOL;CCCCCO;CCCCCCCCO;-6.4
BUTANONE;NITROETHANE;CCC(=O)C;CC[N+](=O)[O-];-4.79
ANISOLE;HEPTANE;COc1ccccc1;CCCCCCC;-5.35
MOLECULAR OXYGEN;ETHYLBENZENE;O=O;CCC1=CC=CC=C1;0.84
2,4-DIMETHYLPENTANE;METHYL ACETATE;CC(C)CC(C)C;CC(=O)OC;-3.51
PROPYL BUTYRATE;HEXADECANE;CCCC(=O)OCCC;CCCCCCCCCCCCCCCC;-5.2
METHYL PROPANOATE;TETRAHYDROFURAN;CCC(=O)OC;C1CCOC1;-4.45
2-METHYLBUT-2-ENE;N,N-DIMETHYLACETAMIDE;CC=C(C)C;CC(=O)N(C)C;-2.58
METHANOL;3-METHYLBUTAN-1-OL;CO;CC(C)CCO;-4.19
MOLECULAR OXYGEN;1,2-PROPANEDIOL;O=O;CC(CO)O;1.68
1,4-DIOXANE;TERT-BUTANOL;C1COCCO1;CC(C)(C)O;-4.79
6-chloro-2-N,4-N-diethyl-1,3,5-triazine-2,4-diamine;water;CCNc1nc(nc(n1)Cl)NCC;O;-1.6689962312920712
BENZENE;1-METHYL-2-PIPERIDINONE;C1=CC=CC=C1;CN1CCCCC1=O;-4.47
OCTANE;2-ETHOXYETHANOL;CCCCCCCC;CCOCCO;-4.16
TETRAHYDROFURAN;TETRAETHYLENE GLYCOL DIMETHYL ETHER;C1CCOC1;COCCOCCOCCOCCOC;-3.75
1,2,3,4-tetrachloro-5-(3,4,5-trichlorophenyl)benzene;water;c1c(cc(c(c1Cl)Cl)Cl)c2cc(c(c(c2Cl)Cl)Cl)Cl;O;0.16463862224156256
HEPTANE;2-BUTOXYETHANOL;CCCCCCC;CCCCOCCO;-3.86
CROTONALDEHYDE;N-METHYLPYRROLIDONE;C/C=C/C=O;CN1CCCC1=O;-4.99
ETHYLENE;PHENYLAMINE;C=C;C1=CC=C(C=C1)N;-0.15
tetrachloromethane;water;C(Cl)(Cl)(Cl)Cl;O;1.0099312852180602
ISOHEXANE;CARBON DISULFIDE;CCCC(C)C;C(=S)=S;-3.8
ISOBUTANE;PENTANE;CC(C)C;CCCCC;-2.39
1-PROPANOL;OCTANE;CCCO;CCCCCCCC;-2.91
2-METHYLBUT-2-ENE;1-HEXADECENE;CC=C(C)C;CCCCCCCCCCCCCCC=C;-2.97
NITROMETHANE;ETHYLENE GLYCOL;C[N+](=O)[O-];C(CO)O;-4.22
1-NITROPROPANE;CARBON TETRACHLORIDE;CCC[N+](=O)[O-];C(Cl)(Cl)(Cl)Cl;-4.69
DICHLOROMETHANE;BENZONITRILE;C(Cl)Cl;c1ccc(cc1)C#N;-3.78
MOLECULAR NITROGEN;NONANE;N#N;CCCCCCCCC;1.01
DICHLOROETHANE;4-METHYLPENTAN-2-ONE;C(CCl)Cl;CC(C)CC(=O)C;-4.68
NONANE;NITROBENZENE;CCCCCCCCC;c1ccc(cc1)[N+](=O)[O-];-4.82
CARBON DIOXIDE;METHOXYETHANOL;C(=O)=O;COCCO;-0.65
HEPTANE;1,2-PROPANEDIOL;CCCCCCC;CC(CO)O;-2.26
PHENYLAMINE;HEPTANE;c1ccc(cc1)N;CCCCCCC;-5.38
METHANOL;TETRADECANE;CO;CCCCCCCCCCCCCC;-1.2
1,4-DICHLOROBUTANE;ACETONE;C(CCCl)CCl;CC(=O)C;-6.56
ACETYLENE;DIMETHYLFORMAMIDE;C#C;CN(C)C=O;-1.75
HEXANE;ETHYL ACETATE;CCCCCC;CCOC(=O)C;-3.47
ISOPRENE;ACETOPHENONE;CC(=C)C=C;CC(=O)C1=CC=CC=C1;-2.93
HEPTANE;1,4-DIOXANE;CCCCCCC;C1COCCO1;-3.81
METHYL IODIDE;METHANOL;CI;CO;-3.21
TERT-BUTYL BROMIDE;DIMETHYLFORMAMIDE;CC(C)(C)Br;CN(C)C=O;-3.59
1-CHLOROPROPANE;1,2-Dichlorethane;CCCCl;C(CCl)Cl;-3.7
HEPTANE;N,N-DIETHYLACETAMIDE;CCCCCCC;CCN(CC)C(=O)C;-3.74
4-T-BUTYLPYRIDINE;HEXADECANE;CC(C)(C)C1=CC=NC=C1;CCCCCCCCCCCCCCCC;-6.48
METHANOL;N,N-DIETHYLACETAMIDE;CO;CCN(CC)C(=O)C;-4.72
1,4-DIOXANE;ACETONE;C1COCCO1;CC(=O)C;-5.07
P-XYLENE;BUTYL ACETATE;Cc1ccc(cc1)C;CCCCOC(=O)C;-6.1
PENTANE;CHLOROFORM;CCCCC;C(Cl)(Cl)Cl;-3.22
BUTYRONITRILE;METHYLCYCLOHEXANE;CCCC#N;CC1CCCCC1;-4.26
P-XYLENE;ETHANOL;Cc1ccc(cc1)C;CCO;-5.09
MOLECULAR NITROGEN;CYCLOOCTANE;N#N;C1CCCCCCC1;1.32
CYCLOHEXANE;METHYL ACETATE;C1CCCCC1;CC(=O)OC;-3.6
PROPANE;3-METHYLBUTAN-1-OL;CCC;CC(C)CCO;-1.33
BENZENE;CARBON TETRACHLORIDE;C1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-4.49
TERT-AMYL METHYL ETHER;N-ETHYLACETAMIDE;CCC(C)(C)OC;CCNC(=O)C;-3.86
ACETONITRILE;N-BUTANOL;CC#N;CCCCO;-3.55
N-BUTANE;N-METHYLPYRROLIDONE;CCCC;CN1CCCC1=O;-1.56
PROPENE;HEXANE;CC=C;CCCCCC;-1.75
BUTYL ACETATE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;CCCCOC(=O)C;COCCOCCOCCOCCOC;-5.18
PENTAN-2-ONE;CHLOROBENZENE;CCCC(=O)C;c1ccc(cc1)Cl;-5.28
O-XYLENE;PROPYLENE CARBONATE;Cc1ccccc1C;CC1COC(=O)O1;-5.06
1-PROPANOL;FORMAMIDE;CCCO;C(=O)N;-4.84
DICHLOROETHANE;CARBON TETRACHLORIDE;C(CCl)Cl;C(Cl)(Cl)(Cl)Cl;-4.3
DIHYDROGEN;PENTANE;[HH];CCCCC;1.16
METHYL VALERATE;HEPTANE;CCCCC(=O)OC;CCCCCCC;-4.91
N-BUTANOL;N-BUTANOL;CCCCO;CCCCO;-6.1
MONOCHLOROETHANE;PHENYLAMINE;CCCl;C1=CC=C(C=C1)N;-2.65
M-XYLENE;5,8,11,14-TETRAOXAOCTADECANE;CC1=CC(=CC=C1)C;CCCCOCCOCCOCCOCCCC;-5.51
DIMETHYLFORMAMIDE;BUTANONE;CN(C)C=O;CCC(=O)C;-6.41
tert-butylbenzene;water;CC(C)(C)c1ccccc1;O;0.8746844591418207
HEPT-1-YNE;PYRIDINE;CCCCCC#C;C1=CC=NC=C1;-4.71
OCTENE;N-ETHYLACETAMIDE;CCCCCCC=C;CCNC(=O)C;-4.23
(3R)-2,3-dimethylpentane;water;CC[C@@H](C)C(C)C;O;1.6445510075758
NITROMETHANE;METHYL ACETATE;C[N+](=O)[O-];CC(=O)OC;-5.13
CARBON TETRACHLORIDE;ETHANOL;C(Cl)(Cl)(Cl)Cl;CCO;-3.75
PENTANOL;HEPTANE;CCCCCO;CCCCCCC;-4.5
heptanal;water;CCCCCCC=O;O;0.2946836473148699
MOLECULAR OXYGEN;DIETHYL ETHER;O=O;CCOCC;0.48
BENZYL CHLORIDE;1,4-DIOXANE;C1=CC=C(C=C1)CCl;C1COCCO1;-7.23
4-PROPYLANILINE;CHLOROFORM;CCCC1=CC=C(C=C1)N;C(Cl)(Cl)Cl;-9.51
ETHANE;1-HEXADECENE;CC;CCCCCCCCCCCCCCC=C;-0.68
TERT-BUTYL CHLORIDE;N-METHYLPYRROLIDONE;CC(C)(C)Cl;CN1CCCC1=O;-2.97
CHLOROFORM;TETRAETHYLENE GLYCOL DIMETHYL ETHER;C(Cl)(Cl)Cl;COCCOCCOCCOCCOC;-4.65
1,2-xylene;water;Cc1ccccc1C;O;0.755043036074378
ETHYL IODIDE;ACETOPHENONE;CCI;CC(=O)C1=CC=CC=C1;-3.99
CYCLOPENTANE;ETHANOL;C1CCCC1;CCO;-2.78
2-METHYL-3-PENTANOL;CHLOROFORM;CCC(C(C)C)O;C(Cl)(Cl)Cl;-6.33
PROPANE;TOLUENE;CCC;CC1=CC=CC=C1;-1.61
TOLUENE;N,N-DIETHYLACETAMIDE;CC1=CC=CC=C1;CCN(CC)C(=O)C;-4.97
1-PROPANOL;TOLUENE;CCCO;Cc1ccccc1;-3.75
CARBON MONOXIDE;ETHYL ACETATE;[C-]#[O+];CCOC(=O)C;0.82
BIPHENYL;DIMETHYLFORMAMIDE;C1=CC=C(C=C1)C2=CC=CC=C2;CN(C)C=O;-9.33
2,4-DIMETHYLPENTANE;ANISOLE;CC(C)CC(C)C;COC1=CC=CC=C1;-3.54
2,3,4-TRIMETHYLPENTANE;PENTANE;CC(C)C(C)C(C)C;CCCCC;-5.03
NITROMETHANE;BROMOETHANE;C[N+](=O)[O-];CCBr;-4.44
3-ETHYL-3-HEXANOL;DODECANE;CCCC(CC)(CC)O;CCCCCCCCCCCC;-5.73
2,3,4-TRIMETHYLPENTANE;DODECANE;CC(C)C(C)C(C)C;CCCCCCCCCCCC;-4.73
propanal;water;CCC=O;O;0.0970152092034427
BENZYL ALCOHOL;HEXADECANE;c1ccc(cc1)CO;CCCCCCCCCCCCCCCC;-6.06
ISOHEXANOL;DECANE;CC(C)CCCO;CCCCCCCCCC;-4.78
TOLUENE;DIBUTYL ETHER;Cc1ccccc1;CCCCOCCCC;-4.88
DICHLOROMETHANE;PHENYLAMINE;C(Cl)Cl;c1ccc(cc1)N;-3.44
BUTYLCYCLOHEXANE;N-METHYLPYRROLIDONE;CCCCC1CCCCC1;CN1CCCC1=O;-5.09
MOLECULAR NITROGEN;DECAN-1-OL;N#N;CCCCCCCCCCO;1.46
F 142B;N-METHYLPYRROLIDONE;CC(F)(F)Cl;CN1CCCC1=O;-2.13
BENZALDEHYDE;CHLOROFORM;C1=CC=C(C=C1)C=O;C(Cl)(Cl)Cl;-7.09
BUTANONE;PERFLUOROBENZENE;CCC(=O)C;c1(c(c(c(c(c1F)F)F)F)F)F;-4.33
PROPYLAMINE;DIBUTYL ETHER;CCCN;CCCCOCCCC;-2.92
MONOCHLOROETHANE;PENTANOL;CCCl;CCCCCO;-2.47
METHYL FORMATE;N,N-DIBUTYLFORMAMIDE;COC=O;CCCCN(CCCC)C=O;-2.97
3-METHYLBUTAN-2-ONE;HEXADECANE;CC(C)C(=O)C;CCCCCCCCCCCCCCCC;-3.63
HEXENE;N-METHYLFORMAMIDE;CCCCC=C;CNC=O;-2.55
2-methylpentane;water;CCCC(C)C;O;1.6419501070743339
DIHYDROGEN;TETRAETHYLENE GLYCOL DIMETHYL ETHER;[HH];COCCOCCOCCOCCOC;1.97
DICHLOROMETHANE;SULFOLANE;C(Cl)Cl;C1CCS(=O)(=O)C1;-3.69
1-BUTENE;SULFOLANE;CCC=C;C1CCS(=O)(=O)C1;-1.23
BUTYRONITRILE;METHANOL;CCCC#N;CO;-5.21
2,4-DIMETHYLPENTANE;PYRIDINE;CC(C)CC(C)C;C1=CC=NC=C1;-3.37
PENTANE;OCTANE;CCCCC;CCCCCCCC;-3.21
diethoxymethoxybenzene;water;CCOC(OCC)Oc1ccccc1;O;-0.3711468810604638
ISOHEXANOL;CARBON TETRACHLORIDE;CC(C)CCCO;C(Cl)(Cl)(Cl)Cl;-5.46
ISOPROPANOL;TETRAHYDROFURAN;CC(C)O;C1CCOC1;-4.69
DIIODOMETHANE;HEXADECANE;C(I)I;CCCCCCCCCCCCCCCC;-5.26
CARBON TETRACHLORIDE;CARBON TETRACHLORIDE;C(Cl)(Cl)(Cl)Cl;C(Cl)(Cl)(Cl)Cl;-4.42
HEX-1-YNE;DIMETHYLFORMAMIDE;CCCCC#C;CN(C)C=O;-3.93
NONANE;BUTYL ACETATE;CCCCCCCCC;CCCCOC(=O)C;-5.49
MOLECULAR OXYGEN;PENTANOL;O=O;CCCCCO;0.95
MOLECULAR NITROGEN;ISOBUTANOL;N#N;CC(C)CO;1.21
CHLOROBENZENE;ACETONE;c1ccc(cc1)Cl;CC(=O)C;-5.65
PERFLUOROBENZENE;TETRAHYDROFURAN;c1(c(c(c(c(c1F)F)F)F)F)F;C1CCOC1;-4.5
1,2-DICHLOROBENZENE;PYRIDINE;C1=CC=C(C(=C1)Cl)Cl;C1=CC=NC=C1;-7.06
N-ETHYL PROPANOATE;OCTANE;CCC(=O)OCC;CCCCCCCC;-4.11
PROPYNE;DIMETHYLFORMAMIDE;CC#C;CN(C)C=O;-2.5
ISOHEXANE;DIMETHYLFORMAMIDE;CCCC(C)C;CN(C)C=O;-2.51
HEPTANE;N-METHYLFORMAMIDE;CCCCCCC;C/N=C/O;-2.82
METHYL TERT-BUTYL ETHER;PROPYLENE CARBONATE;CC(C)(C)OC;CC1COC(=O)O1;-3.06
CYCLOHEXANE;N-ETHYLACETAMIDE;C1CCCCC1;CCNC(=O)C;-3.41
cyclopentanone;water;C1CCC(=O)C1;O;-0.23329915448275795
AMMONIA;ISOBUTANOL;N;CC(C)CO;-2.54
DIMETHYL ETHER;1-PROPANOL;COC;CCCO;-2.1
DECANE;ETHANOL;CCCCCCCCCC;CCO;-5.35
METHYL TERT-BUTYL ETHER;N-ETHYLACETAMIDE;CC(C)(C)OC;CCNC(=O)C;-3.26
DICHLOROETHANE;HEXANE;C(CCl)Cl;CCCCCC;-3.75
OCTANE;TOLUENE;CCCCCCCC;Cc1ccccc1;-5.26
1,3-DICHLOROBENZENE;HEXANE;C1=CC(=CC(=C1)Cl)Cl;CCCCCC;-6.18
CARBON MONOXIDE;HEPTANE;[C-]#[O+];CCCCCCC;0.75
CARBON DIOXIDE;BUTANONE;C(=O)=O;CCC(=O)C;-0.98
OCTANE;BENZONITRILE;CCCCCCCC;c1ccc(cc1)C#N;-4.36
FLUOROTRICHLOROMETHANE;DIETHYLENE GLYCOL DIBUTYL ETHER;C(F)(Cl)(Cl)Cl;CCCCOCCOCCOCCCC;-2.88
O-XYLENE;2-ETHOXYETHANOL;Cc1ccccc1C;CCOCCO;-5.4
N-BUTANOL;P-XYLENE;CCCCO;Cc1ccc(cc1)C;-4.49
NITROMETHANE;ACETIC ACID;C[N+](=O)[O-];CC(=O)O;-4.84
PENTAN-2-ONE;OCTANE;CCCC(=O)C;CCCCCCCC;-3.87
DIISOPROPYL ETHER;2-BUTANOL;CC(C)OC(C)C;CCC(C)O;-3.75
ISOPROPANOL;SULFOLANE;CC(C)O;C1CCS(=O)(=O)C1;-4.04
2,4-PENTANDIONE;DODECANE;CC(=O)CC(=O)C;CCCCCCCCCCCC;-4.62
HEXANE;EPSILON-CAPROLACTONE;CCCCCC;C1CCC(=O)OCC1;-2.62
2,3,4-TRIMETHYLPENTANE;BUTYROLACTONE;CC(C)C(C)C(C)C;C1CC(=O)OC1;-3.04
TERT-BUTYL CHLORIDE;CHLOROBENZENE;CC(C)(C)Cl;C1=CC=C(C=C1)Cl;-3.56
TETRAHYDROPYRAN;1-OCTANOL;C1CCOCC1;CCCCCCCCO;-4.39
UNDECANE;METHOXYETHANOL;CCCCCCCCCCC;COCCO;-5.16
1,4-DIOXANE;1,4-DIOXANE;C1COCCO1;C1COCCO1;-5.14
N,N-DIETHYLANILINE;CHLOROFORM;CCN(CC)C1=CC=CC=C1;C(Cl)(Cl)Cl;-9.06
BUTANONE;HEXANE;CCC(=O)C;CCCCCC;-3.4
CYCLOPROPANE;1,4-DIOXANE;C1CC1;C1COCCO1;-1.94
1-CHLOROPROPANE;HEPTANE;CCCCl;CCCCCCC;-3.29
2,3,4-TRIMETHYLPENTANE;P-XYLENE;CC(C)C(C)C(C)C;CC1=CC=C(C=C1)C;-4.83
PENTAN-2-ONE;N-METHYLPYRROLIDONE;CCCC(=O)C;CN1CCCC1=O;-4.73
CARBON DIOXIDE;METHANOL;C(=O)=O;CO;-0.85
METHYLCYCLOHEXANE;ACETOPHENONE;CC1CCCCC1;CC(=O)c1ccccc1;-3.93
BUTANONE;N-ETHYLACETAMIDE;CCC(=O)C;CCNC(=O)C;-4.12
METHANE;4-FORMYLMORPHOLINE;C;C1COCCN1C=O;1.2
ISOBUTANE;1-PROPANOL;CC(C)C;CCCO;-1.77
MOLECULAR OXYGEN;HEXANOL;O=O;CCCCCCO;0.98
1,1-DICHLOROETHANE;CHLOROFORM;CC(Cl)Cl;C(Cl)(Cl)Cl;-4.11
2-iodophenol;water;c1ccc(c(c1)O)I;O;-0.62343422970268
CYCLOPROPANE;1-PROPANOL;C1CC1;CCCO;-1.57
ACETONE;P-XYLENE;CC(=O)C;Cc1ccc(cc1)C;-3.39
BUTADIENE;METHANOL;C=CC=C;CO;-2.14
propan-1-ol;water;CCCO;O;-0.27231266200475
CYCLOHEXANONE;HEXANE;C1CCC(=O)CC1;CCCCCC;-4.98
2,5-DIMETHYLHEXANE;BENZYL ALCOHOL;CC(C)CCC(C)C;C1=CC=C(C=C1)CO;-3.32
CARBON DIOXIDE;ACETIC ACID;C(=O)=O;CC(=O)O;-0.93
NONANE;TETRAHYDROFURAN;CCCCCCCCC;C1CCOC1;-5.92
ACETONE;DICHLOROETHANE;CC(=O)C;C(CCl)Cl;-4.27
METHANOL;ACETONE;CO;CC(=O)C;-4.13
ACETOPHENONE;ACETOPHENONE;CC(=O)c1ccccc1;CC(=O)c1ccccc1;-7.64
1-PENTYLAMINE;HEXADECANE;CCCCCN;CCCCCCCCCCCCCCCC;-4.21
DECANE;BUTANONE;CCCCCCCCCC;CCC(=O)C;-6.03
METHANOL;ETHYLBENZENE;CO;CCc1ccccc1;-2.32
PENTANE;BUTYL ACETATE;CCCCC;CCCCOC(=O)C;-2.94
ETHANOL;DICHLOROMETHANE;CCO;C(Cl)Cl;-3.71
CYCLOHEXENE;ETHYL BENZOATE;C1CCC=CC1;CCOC(=O)C1=CC=CC=C1;-4.04
OCTENE;N-METHYLPYRROLIDONE;CCCCCCC=C;CN1CCCC1=O;-3.97
ETHYL ACETATE;PENTANOL;CCOC(=O)C;CCCCCO;-3.87
HEPTANE;CYCLOHEXANONE;CCCCCCC;C1CCC(=O)CC1;-4.02
1,1-dichloroethane;water;CC(Cl)Cl;O;0.7706484390831748
HEXENE;N-ETHYLACETAMIDE;CCCCC=C;CCNC(=O)C;-3.04
TERT-BUTYL CHLORIDE;1-HEXADECENE;CC(C)(C)Cl;CCCCCCCCCCCCCCC=C;-3.07
BUTYL ACETATE;SULFOLANE;CCCCOC(=O)C;C1CCS(=O)(=O)C1;-4.82
CHLOROBENZENE;P-XYLENE;c1ccc(cc1)Cl;Cc1ccc(cc1)C;-5.53
METHYL ACRYLATE;DIETHYLENE GLYCOL DIBUTYL ETHER;COC(=O)C=C;CCCCOCCOCCOCCCC;-4.04
2,4-DIMETHYLPENTANE;CYCLOHEXANONE;CC(C)CC(C)C;C1CCC(=O)CC1;-3.54
CYCLOHEXANE;DIMETHYL SULFOXIDE;C1CCCCC1;CS(=O)C;-2.56
PERFLUOROMETHANE;METHYLCYCLOHEXANE;C(F)(F)(F)F;CC1CCCCC1;0.79
N,N-DIMETHYLACETAMIDE;CHLOROFORM;CC(=O)N(C)C;C(Cl)(Cl)Cl;-8.06
ISOBUTENE;P-XYLENE;CC(=C)C;CC1=CC=C(C=C1)C;-2.32
CHLOROFORM;N,N-DIMETHYLACETAMIDE;C(Cl)(Cl)Cl;CC(=O)N(C)C;-5.18
HEXENE;1-METHYL-2-PIPERIDINONE;CCCCC=C;CN1CCCCC1=O;-3.06
TERT-BUTYL BROMIDE;CHLOROBENZENE;CC(C)(C)Br;C1=CC=C(C=C1)Cl;-3.93
THIOPHENE;N-METHYLPYRROLIDONE;C1=CSC=C1;CN1CCCC1=O;-4.68
BUTYL ACETATE;TRIBUTYL PHOSPHATE;CCCCOC(=O)C;CCCCOP(=O)(OCCCC)OCCCC;-5.16
HEXANOL;BROMOBENZENE;CCCCCCO;c1ccc(cc1)Br;-5.96
1-CHLOROBUTANE;DIETHYL ETHER;CCCCCl;CCOCC;-4.38
4-BUTYLANILINE;CHLOROFORM;CCCCC1=CC=C(C=C1)N;C(Cl)(Cl)Cl;-9.85
1-BROMOPROPANE;1-HEXADECENE;CCCBr;CCCCCCCCCCCCCCC=C;-3.56
(Z)-3-HEPTENE;1-HEXADECENE;CCC/C=C\CC;CCCCCCCCCCCCCCC=C;-4.11
TOLUENE;N-METHYLPYRROLIDONE;Cc1ccccc1;CN1CCCC1=O;-5.07
HEPT-1-ENE;HEPTANE;CCCCCC=C;CCCCCCC;-4.5
CHLOROBENZENE;DICHLOROMETHANE;c1ccc(cc1)Cl;C(Cl)Cl;-5.9
METHANOL;2-BUTANOL;CO;CCC(C)O;-4.49
CYCLOHEXANE;1-METHOXYBUTANE;C1CCCCC1;CCCCOC;-4.2
2,4,4-TRIMETHYLPENT-1-ENE;BUTANONE;CC(=C)CC(C)(C)C;CCC(=O)C;-4.34
DIHYDROGEN;DIMETHYLFORMAMIDE;[HH];CN(C)C=O;1.84
PENTANE;HEPTAN-1-OL;CCCCC;CCCCCCCO;-2.66
1,3-DICHLOROPROPANE;CARBON TETRACHLORIDE;C(CCl)CCl;C(Cl)(Cl)(Cl)Cl;-5.2
DIISOPROPYL ETHER;N,N-DIMETHYLACETAMIDE;CC(C)OC(C)C;CC(=O)N(C)C;-3.41
HEPTANE;BUTYL ACETATE;CCCCCCC;CCCCOC(=O)C;-4.23
BENZENE;TETRADECANE;C1=CC=CC=C1;CCCCCCCCCCCCCC;-3.81
OCTANE;ETHYLBENZENE;CCCCCCCC;CCc1ccccc1;-4.97
[2-(dimethylamino)-5,6-dimethylpyrimidin-4-yl] N,N-dimethylcarbamate;water;Cc1c(nc(nc1OC(=O)N(C)C)N(C)C)C;O;-1.4583232906733132
2-Methylpent-2-Ene;PHENYLAMINE;CCC=C(C)C;C1=CC=C(C=C1)N;-2.79
ISOPENTANE;N-METHYLPYRROLIDONE;CCC(C)C;CN1CCCC1=O;-1.8
CARBON TETRACHLORIDE;HEXANOL;C(Cl)(Cl)(Cl)Cl;CCCCCCO;-3.84
N-BUTANOL;PENTANOL;CCCCO;CCCCCO;-6.07
