Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
(2E)-3,7-dimethylocta-2,6-dien-1-ol;water;CC(=CCC/C(=C/CO)/C)C;O;-0.16827664194610428
ISOPENTANE;N-ETHYLACETAMIDE;CCC(C)C;CCNC(=O)C;-2.22
ETHYLBENZENE;CHLOROFORM;CCc1ccccc1;C(Cl)(Cl)Cl;-5.84
N-BUTANOL;N-METHYLACETAMIDE;CCCCO;C/C(=N/C)/O;-6.1
2-HEXANONE;2,2,4-TRIMETHYLPENTANE;CCCCC(=O)C;CC(C)CC(C)(C)C;-4.72
PENT-1-ENE;TOLUENE;CCCC=C;CC1=CC=CC=C1;-3.11
1-CHLOROPROPANE;HEPTANE;CCCCl;CCCCCCC;-3.29
DIHYDROGEN;ISOBUTYL ACETATE;[HH];CC(C)COC(=O)C;1.49
CHLOROFORM;TOLUENE;C(Cl)(Cl)Cl;Cc1ccccc1;-4.26
1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE;METHYL TERT-BUTYL ETHER;C(C(F)(Cl)Cl)(F)(F)Cl;CC(C)(C)OC;-3.62
4,4-DIMETHYL-2-PENTANOL;OCTANE;CC(CC(C)(C)C)O;CCCCCCCC;-5.41
N-BUTANOL;METHYL TERT-BUTYL ETHER;CCCCO;CC(C)(C)OC;-5.32
PHENYLAMINE;OCTANE;c1ccc(cc1)N;CCCCCCCC;-4.84
2-HEPTANONE;FORMAMIDE;CCCCCC(=O)C;C(=O)N;-4.75
BROMOETHANE;N-BUTANOL;CCBr;CCCCO;-3.03
CYCLOHEXANE;1-METHYL-2-PIPERIDINONE;C1CCCCC1;CN1CCCCC1=O;-3.37
propan-2-ol;water;CC(C)O;O;-0.24370275648862255
DIMETHYLFORMAMIDE;1,4-DIOXANE;CN(C)C=O;C1COCCO1;-6.17
CYCLODECANE;HEPTANE;C1CCCCCCCCC1;CCCCCCC;-7.11
PENT-1-ENE;BENZONITRILE;CCCC=C;C1=CC=C(C=C1)C#N;-2.61
(2,2-dimethyl-3H-1-benzofuran-7-yl) N-methylcarbamate;water;CC1(Cc2cccc(c2O1)OC(=O)NC)C;O;-1.510341300702636
P-XYLENE;ISOBUTANOL;Cc1ccc(cc1)C;CC(C)CO;-4.94
3-chloroaniline;water;c1cc(cc(c1)Cl)N;O;-0.5246000106469664
DICHLORODIFLUOROMETHANE;OCTANE;C(F)(F)(Cl)Cl;CCCCCCCC;-1.76
ETHYL IODIDE;OCTANE;CCI;CCCCCCCC;-3.66
CARBON MONOXIDE;BUTYL ACETATE;[C-]#[O+];CCCCOC(=O)C;0.87
1,1,1-TRICHLOROETHANE;1-CHLOROBUTANE;CC(Cl)(Cl)Cl;CCCCCl;-4.33
PENTANE;1-OCTANOL;CCCCC;CCCCCCCCO;-2.66
TRIETHYLAMINE;P-XYLENE;CCN(CC)CC;Cc1ccc(cc1)C;-4.52
N-BUTANE;HEPTAN-1-OL;CCCC;CCCCCCCO;-1.95
CARBON DISULFIDE;1,4-DIOXANE;C(=S)=S;C1COCCO1;-3.03
NITROMETHANE;BENZONITRILE;C[N+](=O)[O-];c1ccc(cc1)C#N;-4.92
BENZONITRILE;HEXADECANE;c1ccc(cc1)C#N;CCCCCCCCCCCCCCCC;-5.46
HEXANE;SULFOLANE;CCCCCC;C1CCS(=O)(=O)C1;-1.93
2,5-DIMETHYLHEXANE;PYRIDINE;CC(C)CCC(C)C;C1=CC=NC=C1;-4.04
hexan-1-amine;water;CCCCCCN;O;-0.03823161687279695
METHANE;TRIBUTYL PHOSPHATE;C;CCCCOP(=O)(OCCCC)OCCCC;0.44
PROPYL ACETATE;CARBON TETRACHLORIDE;CCCOC(=O)C;C(Cl)(Cl)(Cl)Cl;-4.97
1-CHLOROBUTANE;TOLUENE;CCCCCl;Cc1ccccc1;-4.35
2-BUTANOL;TERT-BUTANOL;CCC(C)O;CC(C)(C)O;-5.68
METHYL BUTYRATE;HEXADECANE;CCCC(=O)OC;CCCCCCCCCCCCCCCC;-4.01
ETHYLENE;TERT-BUTANOL;C=C;CC(C)(C)O;-0.49
ISOPRENE;TOLUENE;CC(=C)C=C;CC1=CC=CC=C1;-3.31
ISOBUTANE;ETHYL ACETATE;CC(C)C;CCOC(=O)C;-2.16
PROPYL ETHER;1-HEXADECENE;CCCOCCC;CCCCCCCCCCCCCCC=C;-4.0
2,3-dimethylpyridine;water;Cc1cccnc1C;O;-0.26450996050035175
(2Z)-2-BUTENE;SULFOLANE;C/C=C\C;C1CCS(=O)(=O)C1;-1.48
1,4-DIOXANE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;C1COCCO1;COCCOCCOCCOCCOC;-4.66
OCTANE;HEXADECANE;CCCCCCCC;CCCCCCCCCCCCCCCC;-5.02
TOLUENE;ACETONE;Cc1ccccc1;CC(=O)C;-4.98
WATER;1,4-DIOXANE;O;C1COCCO1;-4.22
NITROMETHANE;ANISOLE;C[N+](=O)[O-];COc1ccccc1;-4.59
[(2S)-butan-2-yl]benzene;water;CC[C@H](C)c1ccccc1;O;0.8720835586403545
PROPIONIC ACID;1,2-Dichlorethane;CCC(=O)O;C(CCl)Cl;-5.12
ISOBUTENE;TETRAHYDROPYRAN;CC(=C)C;C1CCOCC1;-2.48
1,1,2-TRICHLOROETHANE;1,2-Dichlorethane;C(C(Cl)Cl)Cl;C(CCl)Cl;-5.47
METHYLCYCLOHEXANE;1-METHYL-2-PIPERIDINONE;CC1CCCCC1;CN1CCCCC1=O;-3.72
ACETYLENE;1,4-DIOXANE;C#C;C1COCCO1;-1.71
[2-(dimethylamino)-5,6-dimethylpyrimidin-4-yl] N,N-dimethylcarbamate;water;Cc1c(nc(nc1OC(=O)N(C)C)N(C)C)C;O;-1.4583232906733132
CYCLOHEXENE;BENZONITRILE;C1CCC=CC1;C1=CC=C(C=C1)C#N;-3.95
ISOHEXANE;BUTANONE;CCCC(C)C;CCC(=O)C;-3.26
ETHYLENE;ISOPROPANOL;C=C;CC(C)O;-0.45
METHYL HEXOATE;METHANOL;CCCCCC(=O)OC;CO;-5.84
ISOBUTYRALDEHYDE;DIMETHYLFORMAMIDE;CC(C)C=O;CN(C)C=O;-4.09
METHYL ACETATE;BROMOBENZENE;CC(=O)OC;c1ccc(cc1)Br;-3.68
OCTANE;BUTYRONITRILE;CCCCCCCC;CCCC#N;-4.38
PERFLUOROMETHANE;N-BUTANOL;C(F)(F)(F)F;CCCCO;1.11
3-ETHYLPHENOL;CHLOROFORM;CCC1=CC(=CC=C1)O;C(Cl)(Cl)Cl;-8.19
ISOHEXANE;N-BUTANOL;CCCC(C)C;CCCCO;-3.12
ISOPROPYL CYANIDE;1-OCTANOL;CC(C)C#N;CCCCCCCCO;-3.92
TOLUENE;PERFLUOROBENZENE;Cc1ccccc1;c1(c(c(c(c(c1F)F)F)F)F)F;-5.34
BUTYL ACETATE;N,N-DIMETHYLACETAMIDE;CCCCOC(=O)C;CC(=O)N(C)C;-5.24
TOLUENE;BUTYROLACTONE;Cc1ccccc1;C1CC(=O)OC1;-4.81
O-XYLENE;ETHYL BENZOATE;CC1=CC=CC=C1C;CCOC(=O)C1=CC=CC=C1;-5.82
MOLECULAR IODINE;HEXANE;II;CCCCCC;-4.67
CYCLOPENTANE;DIMETHYLFORMAMIDE;C1CCCC1;CN(C)C=O;-2.73
2,2,4-TRIMETHYLPENTANE;ACETIC ACID;CC(C)CC(C)(C)C;CC(=O)O;-3.09
ETHYLENE;M-XYLENE;C=C;CC1=CC(=CC=C1)C;-0.61
1,4-DIOXANE;ISOPROPANOL;C1COCCO1;CC(C)O;-4.56
2,5-DIMETHYLHEXANE;DICHLOROMETHANE;CC(C)CCC(C)C;C(Cl)Cl;-4.64
DIMETHOXYMETHANE;CARBON TETRACHLORIDE;COCOC;C(Cl)(Cl)(Cl)Cl;-3.66
1-METHYLPIPERIDINE;CHLOROFORM;CN1CCCCC1;C(Cl)(Cl)Cl;-5.74
1-CHLOROBUTANE;PYRIDINE;CCCCCl;c1ccncc1;-4.33
CARBON MONOXIDE;CARBON TETRACHLORIDE;[C-]#[O+];C(Cl)(Cl)(Cl)Cl;0.9
ISOBUTENE;TERT-AMYL ALCOHOL;CC(=C)C;CCC(C)(C)O;-2.09
SULFUR HEXAFLUORIDE;DIMETHYLFORMAMIDE;FS(F)(F)(F)(F)F;CN(C)C=O;0.83
CYCLOHEXANE;1-METHOXYBUTANE;C1CCCCC1;CCCCOC;-4.2
FLUOROETHANE;DIMETHYLFORMAMIDE;CCF;CN(C)C=O;-1.95
TRIETHYLAMINE;1-CHLOROBUTANE;CCN(CC)CC;CCCCCl;-4.57
DIMETHYLFORMAMIDE;ACETONE;CN(C)C=O;CC(=O)C;-6.43
ISOBUTYRALDEHYDE;ETHYL ACETATE;CC(C)C=O;CCOC(=O)C;-4.05
ALLYL ALCOHOL;N,N-DIMETHYLACETAMIDE;C=CCO;CC(=O)N(C)C;-4.69
NONANE;CHLOROBENZENE;CCCCCCCCC;c1ccc(cc1)Cl;-6.17
5-METHYL-2-FURALDEHYDE;OCTANE;CC1=CC=C(O1)C=O;CCCCCCCC;-4.95
DIMETHYL ETHER;BROMOBENZENE;COC;C1=CC=C(C=C1)Br;-2.1
CUMENE;1-OCTANOL;CC(C)C1=CC=CC=C1;CCCCCCCCO;-5.43
ETHYL ACETATE;ISOPROPANOL;CCOC(=O)C;CC(C)O;-3.9
BROMOBENZENE;2-BUTOXYETHANOL;c1ccc(cc1)Br;CCCCOCCO;-5.8
9,10-dihydroanthracene;water;c1ccc2c(c1)Cc3ccccc3C2;O;0.005983691652127647
HEXANE;TOLUENE;CCCCCC;Cc1ccccc1;-3.85
HEXENE;ETHYLENE GLYCOL;CCCCC=C;C(CO)O;-1.08
HEPTANE;1-OCTANOL;CCCCCCC;CCCCCCCCO;-4.02
trimethoxymethylbenzene;water;COC(c1ccccc1)(OC)OC;O;-0.06163972138599223
CYCLOPENTANE;HEXANE;C1CCCC1;CCCCCC;-3.7
HEX-1-YNE;DIMETHYLFORMAMIDE;CCCCC#C;CN(C)C=O;-3.93
ETHYL ACETATE;HEXANE;CCOC(=O)C;CCCCCC;-3.6
MOLECULAR OXYGEN;CARBON TETRACHLORIDE;O=O;C(Cl)(Cl)(Cl)Cl;0.71
ETHANOL;N-METHYLACETAMIDE;CCO;C/C(=N/C)/O;-4.98
2-HEXANONE;2-HEXANONE;CCCCC(=O)C;CCCCC(=O)C;-5.6
NITROBENZENE;CARBON TETRACHLORIDE;c1ccc(cc1)[N+](=O)[O-];C(Cl)(Cl)(Cl)Cl;-7.18
2-methylpropan-1-ol;water;CC(C)CO;O;-0.18128114445343496
DICHLOROETHANE;M-XYLENE;C(CCl)Cl;Cc1cccc(c1)C;-4.45
METHYL IODIDE;ETHYL ACETATE;CI;CCOC(=O)C;-3.47
FLUOROBENZENE;DECANE;c1ccc(cc1)F;CCCCCCCCCC;-3.48
PROPYL ETHER;BUTANONE;CCCOCCC;CCC(=O)C;-4.37
ETHYLBENZENE;UNDECANE;CCc1ccccc1;CCCCCCCCCCC;-5.25
N-BUTYLAMINE;1-OCTANOL;CCCCN;CCCCCCCCO;-4.92
FLUOROETHANE;ACETIC ACID;CCF;CC(=O)O;-1.41
ETHANOL;METHYL ACETATE;CCO;CC(=O)OC;-4.1
AMMONIA;METHANOL;N;CO;-3.08
PROPIONAMIDE;CHLOROFORM;CCC(=O)N;C(Cl)(Cl)Cl;-7.48
ACETONITRILE;ETHANOL;CC#N;CCO;-3.96
1,3-DICHLOROBENZENE;HEXADECANE;C1=CC(=CC(=C1)Cl)Cl;CCCCCCCCCCCCCCCC;-5.99
SULFUR HEXAFLUORIDE;1-OCTANOL;FS(F)(F)(F)(F)F;CCCCCCCCO;0.41
1-NITROBUTANE;HEXADECANE;CCCC[N+](=O)[O-];CCCCCCCCCCCCCCCC;-4.54
DECANE;ETHYLENE GLYCOL;CCCCCCCCCC;C(CO)O;-2.69
PYRIDINE;N,N-DIMETHYLACETAMIDE;c1ccncc1;CC(=O)N(C)C;-5.76
PYRIDINE;BUTANONE;c1ccncc1;CCC(=O)C;-5.38
1-PROPANOL;CHLOROBENZENE;CCCO;c1ccc(cc1)Cl;-3.85
ETHYLENE;HEXANOL;C=C;CCCCCCO;-0.43
2-methoxypropane;water;CC(C)OC;O;0.46634308041163564
PROPANE;TERT-AMYL ALCOHOL;CCC;CCC(C)(C)O;-1.42
propylbenzene;water;CCCc1ccccc1;O;0.8512763546286254
TRIETHYLAMINE;BENZONITRILE;CCN(CC)CC;c1ccc(cc1)C#N;-4.06
NONANE;P-XYLENE;CCCCCCCCC;Cc1ccc(cc1)C;-5.91
DIHYDROGEN;OCTANE;[HH];CCCCCCCC;1.35
1-IODOPROPANE;1-HEXADECENE;CCCI;CCCCCCCCCCCCCCC=C;-4.16
2-METHOXYPROPANE;2-METHOXYPROPANE;CC(C)OC;CC(C)OC;-3.36
ethanamine;water;CCN;O;-0.18128114445343496
NITROMETHANE;CARBON TETRACHLORIDE;C[N+](=O)[O-];C(Cl)(Cl)(Cl)Cl;-3.48
ACETONITRILE;CHLOROBENZENE;CC#N;c1ccc(cc1)Cl;-3.74
OCTANE;ETHYL PHENYL ETHER;CCCCCCCC;CCOc1ccccc1;-4.79
PENTANOL;IODOBENZENE;CCCCCO;c1ccc(cc1)I;-5.12
MESITYLENE;HEXADECANE;CC1=CC(=CC(=C1)C)C;CCCCCCCCCCCCCCCC;-6.0
1-CHLOROPENTANE;HEXADECANE;CCCCCCl;CCCCCCCCCCCCCCCC;-4.4
ETHANE;BROMOBENZENE;CC;C1=CC=C(C=C1)Br;-0.61
3,5-dimethylpyridine;water;Cc1cc(cnc1)C;O;-0.2697117615032839
DIHYDROGEN;PYRIDINE;[HH];C1=CC=NC=C1;1.79
ACETYLENE;N-BUTANOL;C#C;CCCCO;-0.82
METHANE;DIMETHYLFORMAMIDE;C;CN(C)C=O;0.71
ISOBUTANOL;N-METHYLACETAMIDE;CC(C)CO;C/C(=N/C)/O;-5.91
METHYL ACETATE;ACETONE;CC(=O)OC;CC(=O)C;-4.12
2-bromo-2-methylpropane;water;CC(C)(C)Br;O;1.2075997233294875
NITROMETHANE;ISOPROPANOL;C[N+](=O)[O-];CC(C)O;-3.89
2,4-DIMETHYLPENTANE;PROPIONITRILE;CC(C)CC(C)C;CCC#N;-3.17
BUTANONE;ACETONE;CCC(=O)C;CC(=O)C;-4.67
PERFLUOROMETHANE;DECANE;C(F)(F)(F)F;CCCCCCCCCC;0.86
CYCLOHEXANE;ETHYLBENZENE;C1CCCCC1;CCC1=CC=CC=C1;-4.1
PYRIDINE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;C1=CC=NC=C1;COCCOCCOCCOCCOC;-5.23
NITROBENZENE;HEXANE;c1ccc(cc1)[N+](=O)[O-];CCCCCC;-6.09
5-METHYL-1-HEXENE;1-HEXADECENE;CC(C)CCC=C;CCCCCCCCCCCCCCC=C;-3.87
ETHYLCYCLOHEXANE;BUTYL ACETATE;CCC1CCCCC1;CCCCOC(=O)C;-4.99
PERFLUOROMETHANE;N-METHYLPYRROLIDONE;C(F)(F)(F)F;CN1CCCC1=O;1.8
MOLECULAR OXYGEN;CYCLOHEXANONE;O=O;C1CCC(=O)CC1;1.13
N-BUTANE;2-PENTANOL;CCCC;CCCC(C)O;-2.03
1,4-DIOXANE;BROMOETHANE;C1COCCO1;CCBr;-5.05
TRIETHYLAMINE;HEXANE;CCN(CC)CC;CCCCCC;-4.49
2-Methylpent-2-Ene;1-HEXADECENE;CCC=C(C)C;CCCCCCCCCCCCCCC=C;-3.43
2-BUTANOL;2,2,4-TRIMETHYLPENTANE;CCC(C)O;CC(C)CC(C)(C)C;-3.42
2-propan-2-yloxypropane;water;CC(C)OC(C)C;O;0.8512763546286254
4-METHYLPENTAN-2-ONE;1,4-DIOXANE;CC(C)CC(=O)C;C1COCCO1;-5.32
N-BUTYLAMINE;HEXADECANE;CCCCN;CCCCCCCCCCCCCCCC;-3.57
ISOPRENE;CYCLOHEXANONE;CC(=C)C=C;C1CCC(=O)CC1;-3.2
PROPYNE;1,4-DIOXANE;CC#C;C1COCCO1;-2.46
1-NONYNE;HEXADECANE;CCCCCCCC#C;CCCCCCCCCCCCCCCC;-5.4
N-BUTANOL;PENTANOL;CCCCO;CCCCCO;-6.07
HEPTANE;NITROBENZENE;CCCCCCC;c1ccc(cc1)[N+](=O)[O-];-3.58
N-BUTANOL;HEXANE;CCCCO;CCCCCC;-3.74
PROPIONITRILE;DIMETHYLFORMAMIDE;CCC#N;CN(C)C=O;-5.01
5-(2,4-difluorophenyl)-2-hydroxybenzoic acid;water;c1cc(c(cc1c2ccc(cc2F)F)C(=O)O)O;O;-1.455722390171847
MOLECULAR OXYGEN;DICHLOROMETHANE;O=O;C(Cl)Cl;0.9
BUTANONE;PENTANE;CCC(=O)C;CCCCC;-3.42
PROPENE;METHANOL;CC=C;CO;-1.3
ETHYLCYCLOHEXANE;N,N-DIMETHYLACETAMIDE;CCC1CCCCC1;CC(=O)N(C)C;-4.2
2-NITROPHENOL;HEXADECANE;C1=CC=C(C(=C1)[N+](=O)[O-])O;CCCCCCCCCCCCCCCC;-6.39
1,1,1-TRICHLOROETHANE;1-OCTANOL;CC(Cl)(Cl)Cl;CCCCCCCCO;-3.68
TRIMETHYLAMINE;1-OCTANOL;CN(C)C;CCCCCCCCO;-2.65
4-methylpyridine;water;Cc1ccncc1;O;-0.2931198660164792
PENTANOL;2,2,4-TRIMETHYLPENTANE;CCCCCO;CC(C)CC(C)(C)C;-4.38
HEPT-1-ENE;DIMETHYLFORMAMIDE;CCCCCC=C;CN(C)C=O;-3.36
HEPTANE;2,2,4-TRIMETHYLPENTANE;CCCCCCC;CC(C)CC(C)(C)C;-4.59
PENTAN-2-ONE;TOLUENE;CCCC(=O)C;Cc1ccccc1;-5.02
ISOBUTANE;N-METHYLPYRROLIDONE;CC(C)C;CN1CCCC1=O;-1.2
2-OCTANONE;DIMETHYLFORMAMIDE;CCCCCCC(=O)C;CN(C)C=O;-6.23
PERFLUOROMETHANE;UNDECANE;C(F)(F)(F)F;CCCCCCCCCCC;0.93
ETHANAL;N-ETHYLACETAMIDE;CC=O;CCNC(=O)C;-2.73
CARBON MONOXIDE;N,N-DIMETHYLACETAMIDE;[C-]#[O+];CC(=O)N(C)C;1.35
1,1-DIFLUOROETHANE;DIMETHYLFORMAMIDE;CC(F)F;CN(C)C=O;-2.11
ETHANOL;ACETOPHENONE;CCO;CC(=O)c1ccccc1;-3.96
1,2,4-trichlorobenzene;water;c1cc(c(cc1Cl)Cl)Cl;O;0.6978232250421226
1-methyl-4-propan-2-ylbenzene;water;Cc1ccc(cc1)C(C)C;O;0.8122628471066331
HEPTANE;TRIETHYLAMINE;CCCCCCC;CCN(CC)CC;-4.68
CYCLOHEXANE;DODECANE;C1CCCCC1;CCCCCCCCCCCC;-4.02
CYCLOHEXANE;NITROBENZENE;C1CCCCC1;C1=CC=C(C=C1)[N+](=O)[O-];-3.39
HEXANE;DODECANE;CCCCCC;CCCCCCCCCCCC;-3.72
2-BUTANOL;P-XYLENE;CCC(C)O;CC1=CC=C(C=C1)C;-4.23
HEXENE;N-BUTANOL;CCCCC=C;CCCCO;-3.22
CYCLOHEXANE;DIISOPROPYL ETHER;C1CCCCC1;CC(C)OC(C)C;-4.16
TOLUENE;1-ETHYL-2-PYRROLIDINONE;CC1=CC=CC=C1;CCN1CCCC1=O;-5.05
METHANOL;TOLUENE;CO;Cc1ccccc1;-2.42
1-CHLOROBUTANE;DIETHYL ETHER;CCCCCl;CCOCC;-4.38
MOLECULAR NITROGEN;2-BUTANOL;N#N;CCC(C)O;1.23
2-methylpropyl 2-methylpropanoate;water;CC(C)COC(=O)C(C)C;O;0.5495718964585523
1,1,1-TRICHLOROETHANE;ISOPROPANOL;CC(Cl)(Cl)Cl;CC(C)O;-3.56
TRIETHYLAMINE;1,4-DIOXANE;CCN(CC)CC;C1COCCO1;-4.07
(2Z)-2-BUTENE;PENTANOL;C/C=C\C;CCCCCO;-2.24
2-PICOLINE;ETHYL ACETATE;Cc1ccccn1;CCOC(=O)C;-5.68
ACROLEIN;PENTANOL;C=CC=O;CCCCCO;-3.22
2,4-DIMETHYLPENTANE;METHYL ACETATE;CC(C)CC(C)C;CC(=O)OC;-3.51
HYDROGEN SULFIDE;PHENYLAMINE;S;C1=CC=C(C=C1)N;-1.7
ETHYLENE;HEPTAN-1-OL;C=C;CCCCCCCO;-0.43
AMMONIA;HEPTANE;N;CCCCCCC;-1.27
P-XYLENE;ETHYLENE GLYCOL;CC1=CC=C(C=C1)C;C(CO)O;-3.4
PROPIONIC ACID;ACETOPHENONE;CCC(=O)O;CC(=O)C1=CC=CC=C1;-6.71
MOLECULAR NITROGEN;PENTANE;N#N;CCCCC;0.72
ETHANOL;BENZYL ALCOHOL;CCO;c1ccc(cc1)CO;-4.73
CHLOROMETHANE;BROMOBENZENE;CCl;C1=CC=C(C=C1)Br;-2.17
ISOBUTANE;TETRAHYDROPYRAN;CC(C)C;C1CCOCC1;-2.21
P-CYMENE;2-BUTOXYETHANOL;CC1=CC=C(C=C1)C(C)C;CCCCOCCO;-6.33
WATER;CHLOROFORM;O;C(Cl)(Cl)Cl;-2.1
3-METHYLBUT-1-ENE;N-ETHYLACETAMIDE;CC(C)C=C;CCNC(=O)C;-2.26
DIHYDROGEN;ETHYLBENZENE;[HH];CCC1=CC=CC=C1;1.62
2-METHYLBUT-2-ENE;N-ETHYLACETAMIDE;CC=C(C)C;CCNC(=O)C;-2.69
HEXANE;ETHYL ACETATE;CCCCCC;CCOC(=O)C;-3.47
P-XYLENE;PROPYLENE CARBONATE;Cc1ccc(cc1)C;CC1COC(=O)O1;-4.83
PERFLUOROMETHANE;OCTANE;C(F)(F)(F)F;CCCCCCCC;0.72
PENTYL ACETATE;HEXADECANE;CCCCCOC(=O)C;CCCCCCCCCCCCCCCC;-5.2
2-ethoxyethyl acetate;water;CCOCCOC(=O)C;O;-0.39195408507219276
1,1-dichloroethane;water;CC(Cl)Cl;O;0.7706484390831748
N-BUTANE;ALLYL ALCOHOL;CCCC;C=CCO;-1.79
2-BROMOBUTANE;HEXADECANE;CCC(C)Br;CCCCCCCCCCCCCCCC;-4.0
CARBON MONOXIDE;1-OCTANOL;[C-]#[O+];CCCCCCCCO;1.2
5-METHYL-2-FURALDEHYDE;ETHYLBENZENE;CC1=CC=C(O1)C=O;CCC1=CC=CC=C1;-6.74
ETHYL ACETATE;1-METHYL-2-PIPERIDINONE;CCOC(=O)C;CN1CCCCC1=O;-4.16
CYCLOHEXENE;2-BUTOXYETHANOL;C1CCC=CC1;CCCCOCCO;-3.87
TOLUENE;UNDECANE;Cc1ccccc1;CCCCCCCCCCC;-4.62
2-methylpropanal;water;CC(C)C=O;O;0.24526653778701313
OCTANE;DIISOPROPYL ETHER;CCCCCCCC;CC(C)OC(C)C;-5.24
HEXANE;DICHLOROMETHANE;CCCCCC;C(Cl)Cl;-3.74
N-BUTANOL;TOLUENE;CCCCO;Cc1ccccc1;-4.54
2-methylthiophene;water;Cc1cccs1;O;0.6301998120040029
2-BROMOPROPANE;HEXADECANE;CC(C)Br;CCCCCCCCCCCCCCCC;-3.26
2,3,4-TRIMETHYLPENTANE;NITROBENZENE;CC(C)C(C)C(C)C;C1=CC=C(C=C1)[N+](=O)[O-];-3.86
METHANOL;METHANOL;CO;CO;-4.91
2,4-DIMETHYLPENTANE;ETHYL ACETATE;CC(C)CC(C)C;CCOC(=O)C;-3.69
ALLYL ALCOHOL;CARBON TETRACHLORIDE;C=CCO;C(Cl)(Cl)(Cl)Cl;-3.55
BENZALDEHYDE;HEPTANE;C1=CC=C(C=C1)C=O;CCCCCCC;-5.5
PENTAN-2-ONE;1-METHYL-2-PIPERIDINONE;CCCC(=O)C;CN1CCCCC1=O;-4.83
4-hydroxybenzonitrile;water;c1cc(ccc1C#N)O;O;-1.6559917287847403
BROMOBENZENE;CARBON TETRACHLORIDE;c1ccc(cc1)Br;C(Cl)(Cl)(Cl)Cl;-6.34
SULFUR DIOXIDE;TETRAHYDROFURAN;O=S=O;C1CCOC1;-3.93
cyclohexanone;water;C1CCC(=O)CC1;O;-0.28791806501354705
METHANOL;DIISOPROPYL ETHER;CO;CC(C)OC(C)C;-3.26
2,4-HEXANEDIONE;DODECANE;CCC(=O)CC(=O)C;CCCCCCCCCCCC;-5.29
1,2,3-trichloro-5-(2,5-dichlorophenyl)benzene;water;c1cc(c(cc1Cl)c2cc(c(c(c2)Cl)Cl)Cl)Cl;O;0.050199000177052124
ETHYL BUTANOATE;HEXADECANE;CCCC(=O)OCC;CCCCCCCCCCCCCCCC;-4.61
METHYL ACETATE;DICHLOROETHANE;CC(=O)OC;C(CCl)Cl;-4.22
CIS-1,4-DIMETHYLCYCLOHEXANE;TRIBUTYL PHOSPHATE;CC1CCC(CC1)C;CCCCOP(=O)(OCCCC)OCCCC;-4.56
CYCLOPROPANE;ISOPROPANOL;C1CC1;CC(C)O;-1.58
SALICYLALDEHYDE;CHLOROFORM;C1=CC=C(C(=C1)C=O)O;C(Cl)(Cl)Cl;-7.76
TOLUENE;BENZYL ALCOHOL;Cc1ccccc1;c1ccc(cc1)CO;-4.59
CARBON TETRACHLORIDE;TRIBUTYL PHOSPHATE;C(Cl)(Cl)(Cl)Cl;CCCCOP(=O)(OCCCC)OCCCC;-4.07
octanal;water;CCCCCCCC=O;O;0.39351786637058345
PHENYLAMINE;BROMOBENZENE;c1ccc(cc1)N;c1ccc(cc1)Br;-7.04
methyl hexanoate;water;CCCCCC(=O)OC;O;0.34149985634126045
N-BUTANE;PROPYLENE CARBONATE;CCCC;CC1COC(=O)O1;-1.2
DIHYDROGEN;M-XYLENE;[HH];CC1=CC(=CC=C1)C;1.49
2-methylpropane;water;CC(C)C;O;1.5873311965435448
P-XYLENE;ETHYL BENZOATE;CC1=CC=C(C=C1)C;CCOC(=O)C1=CC=CC=C1;-5.64
METHYLCYCLOHEXANE;PHENYLAMINE;CC1CCCCC1;c1ccc(cc1)N;-3.31
DICHLOROMETHANE;DICHLOROMETHANE;C(Cl)Cl;C(Cl)Cl;-3.86
fluorobenzene;water;c1ccc(cc1)F;O;0.7810520410890393
METHYL IODIDE;METHANOL;CI;CO;-3.21
ISOBUTANE;DIMETHYLFORMAMIDE;CC(C)C;CN(C)C=O;-1.32
N,N-DIMETHYLANILINE;CHLOROFORM;CN(C)C1=CC=CC=C1;C(Cl)(Cl)Cl;-8.2
N-BUTANE;HEPTANE;CCCC;CCCCCCC;-2.53
2-methylphenol;water;Cc1ccccc1O;O;-0.5454072146586956
2-CHLOROETHANOL;BROMOBENZENE;C(CCl)O;C1=CC=C(C=C1)Br;-4.8
iodoethane;water;CCI;O;0.7966574440978362
1-BROMOBUTANE;1-HEXADECENE;CCCCBr;CCCCCCCCCCCCCCC=C;-4.19
CYCLOHEXENE;PYRIDINE;C1CCC=CC1;C1=CC=NC=C1;-4.12
CYCLOHEXENE;N-METHYLACETAMIDE;C1CCC=CC1;CC(=O)NC;-3.52
CHLORINE;ETHYLBENZENE;ClCl;CCC1=CC=CC=C1;-2.2
O-TOLUIDINE;HEXANE;CC1=CC=CC=C1N;CCCCCC;-6.13
ISOHEXANE;CARBON DISULFIDE;CCCC(C)C;C(=S)=S;-3.8
BENZYL CYANIDE;CHLOROFORM;C1=CC=C(C=C1)CC#N;C(Cl)(Cl)Cl;-8.12
METHYLAMINE;CHLOROFORM;CN;C(Cl)(Cl)Cl;-3.17
methanol;water;CO;O;-0.3373351745414037
ACETYLENE;METHYL ACETATE;C#C;CC(=O)OC;-1.76
ethoxybenzene;water;CCOc1ccccc1;O;0.4117241698808464
